Manufacturer,Name,Speed,Glide,Turn,Fade,Diameter,Height,RimDepth,RimWidth,Purchase Url
Westside,World,13.9,4.0,-0.3,3.2,21.2,1.6,1.2,2.4,https://infinitediscs.com/Westside-World?tag=3c8c6529
Westside,Ahti,9.0,3.0,0.1,4.0,21.2,1.7,1.1,2.0,https://infinitediscs.com/Westside-Ahti?tag=3c8c6529
Westside,Hatchet,9.0,5.9,-2.2,1.3,21.3,2.0,1.2,1.9,https://infinitediscs.com/Westside-Hatchet?tag=3c8c6529
Westside,Longbowman,8.7,4.0,0.0,2.9,21.1,1.9,1.0,1.9,https://infinitediscs.com/Westside-Longbowman?tag=3c8c6529
Westside,Seer,7.0,5.1,-1.9,1.2,21.2,1.8,1.1,1.8,https://infinitediscs.com/Westside-Seer?tag=3c8c6529
Westside,Stag,8.0,5.9,-0.9,2.0,21.2,1.8,1.2,1.9,https://infinitediscs.com/Westside-Stag?tag=3c8c6529
Westside,Underworld,7.1,6.0,-2.8,1.0,21.3,1.7,1.2,1.9,https://infinitediscs.com/Westside-Underworld?tag=3c8c6529
Westside,Anvil,4.1,2.3,0.0,4.0,21.3,1.8,1.2,1.5,https://infinitediscs.com/Westside-Anvil?tag=3c8c6529
Westside,Bard,5.0,3.9,0.0,2.9,21.7,1.9,1.3,1.5,https://infinitediscs.com/Westside-Bard?tag=3c8c6529
Westside,Gatekeeper,4.1,5.0,-0.1,2.0,21.7,1.8,1.3,1.4,https://infinitediscs.com/Westside-Gatekeeper?tag=3c8c6529
Westside,Pine,5.0,4.4,-0.1,2.0,21.7,1.9,1.3,1.5,https://infinitediscs.com/Westside-Pine?tag=3c8c6529
Westside,Sling,4.5,4.9,-0.4,0.8,21.8,1.8,1.2,1.3,https://infinitediscs.com/Westside-Sling?tag=3c8c6529
Westside,Tursas,5.0,5.1,-2.4,1.0,21.7,1.7,1.3,1.4,https://infinitediscs.com/Westside-Tursas?tag=3c8c6529
Westside,Warship,5.7,5.5,-0.1,1.0,21.7,2.1,1.3,1.4,https://infinitediscs.com/Westside-Warship?tag=3c8c6529
Westside,Crown,3.0,4.0,0.0,1.0,21.2,2.0,1.4,1.0,https://infinitediscs.com/Westside-Crown?tag=3c8c6529
Westside,Harp,4.0,3.0,0.0,2.6,21.2,1.6,1.4,1.1,https://infinitediscs.com/Westside-Harp?tag=3c8c6529
Westside,Maiden,3.0,3.8,-0.2,1.0,21.2,1.8,1.3,1.0,https://infinitediscs.com/Westside-Maiden?tag=3c8c6529
Westside,Shield,3.0,3.0,0.0,1.0,21.1,2.5,1.4,1.0,https://infinitediscs.com/Westside-Shield?tag=3c8c6529
Westside,Swan,2.9,2.9,-1.1,0.0,21.1,2.0,1.4,1.1,https://infinitediscs.com/Westside-Swan?tag=3c8c6529
Westside,Swan 1 Reborn,3.0,3.1,-2.2,0.1,21.1,1.9,1.3,1.1,https://infinitediscs.com/Westside-Swan-1-Reborn?tag=3c8c6529
Wild-Discs,Orca,12.0,4.9,-1.6,2.0,21.2,1.4,1.1,2.3,https://infinitediscs.com/Wild-Discs-Orca?tag=3c8c6529
Wild-Discs,Tasmanian Devil,7.0,4.0,-2.0,2.0,21.2,1.8,1.1,2.0,https://infinitediscs.com/Wild-Discs-Tasmanian Devil?tag=3c8c6529
Wild-Discs,Addax,5.0,5.0,-0.1,1.9,21.7,1.7,1.3,1.5,https://infinitediscs.com/Wild-Discs-Addax?tag=3c8c6529
Wild-Discs,Hummingbird,2.0,4.0,0.0,1.0,21.2,2.0,1.5,0.9,https://infinitediscs.com/Wild-Discs-Hummingbird?tag=3c8c6529
XCom,Zion Driver,10.0,4.2,-0.9,1.9,21.4,1.7,1.1,2.1,https://infinitediscs.com/XCom-Zion-Driver?tag=3c8c6529
XCom,Helios,6.0,5.0,-3.0,1.0,21.0,1.6,1.1,1.6,https://infinitediscs.com/XCom-Helios?tag=3c8c6529
XCom,Eden,5.0,4.0,-0.3,1.8,21.3,2.0,1.3,1.3,https://infinitediscs.com/XCom-Eden?tag=3c8c6529
XCom,Griffon,5.0,4.1,-2.4,0.0,21.6,1.9,1.4,1.3,https://infinitediscs.com/XCom-Griffon?tag=3c8c6529
XCom,Bennu,3.0,5.0,-1.0,0.0,21.0,2.2,1.5,1.1,https://infinitediscs.com/XCom-Bennu?tag=3c8c6529
Yikun,DA'E,12.9,5.0,-0.1,2.3,21.0,1.7,1.4,2.4,https://infinitediscs.com/Yikun-DA'E?tag=3c8c6529
Yikun,Jun,11.0,4.9,-1.1,2.0,21.0,1.7,1.1,2.1,https://infinitediscs.com/Yikun-Jun?tag=3c8c6529
Yikun,Luan,13.9,4.9,-0.9,2.9,21.2,1.4,1.1,2.4,https://infinitediscs.com/Yikun-Lu?tag=3c8c6529
Yikun,QI,13.0,6.0,-2.2,2.0,21.2,1.6,1.1,2.3,https://infinitediscs.com/Yikun-QI?tag=3c8c6529
Yikun,Twin Swords,11.9,5.0,-0.3,1.9,21.2,1.4,1.1,2.4,https://infinitediscs.com/Yikun-Twin-Swords?tag=3c8c6529
Yikun,Wei,10.1,5.0,-2.9,1.9,21.1,1.7,1.1,2.0,https://infinitediscs.com/Yikun-Wei?tag=3c8c6529
Yikun,FU,7.0,5.0,-0.2,2.0,21.3,1.8,1.2,1.9,https://infinitediscs.com/Yikun-FU?tag=3c8c6529
Yikun,Gou,8.2,5.1,-3.8,1.1,21.3,1.8,1.2,1.9,https://infinitediscs.com/Yikun-Gou?tag=3c8c6529
Yikun,Hu,9.0,4.9,-2.5,1.7,21.2,1.8,1.1,1.9,https://infinitediscs.com/Yikun-Hu?tag=3c8c6529
Yikun,Jiao,6.0,5.0,-2.7,1.3,21.2,1.6,1.1,1.5,https://infinitediscs.com/Yikun-Jiao?tag=3c8c6529
Yikun,View,6.8,5.8,-0.6,1.1,21.0,1.5,1.1,1.6,https://infinitediscs.com/Yikun-View?tag=3c8c6529
Yikun,Zhu,7.0,5.0,0.0,2.0,21.3,1.8,1.8,1.9,https://infinitediscs.com/Yikun-Zhu?tag=3c8c6529
Yikun,Crossbow,4.0,2.0,0.5,4.0,21.3,1.6,1.3,1.6,https://infinitediscs.com/Yikun-Crossbow?tag=3c8c6529
Yikun,Kui,5.2,4.9,-0.1,2.3,21.1,1.8,1.5,1.0,https://infinitediscs.com/Yikun-Kui?tag=3c8c6529
Yikun,Shu,4.0,5.0,-2.3,1.0,21.8,1.8,1.1,1.3,https://infinitediscs.com/Yikun-Shu?tag=3c8c6529
Yikun,Tomahawk,4.9,6.0,-0.9,0.0,21.6,1.9,1.3,1.3,https://infinitediscs.com/Yikun-Tomahawk?tag=3c8c6529
Yikun,Wings,3.0,2.9,-0.1,1.9,21.0,1.5,1.0,1.2,https://infinitediscs.com/Yikun-Wings?tag=3c8c6529
Yikun,Yan,3.0,6.1,-0.1,0.0,21.9,2.2,1.4,1.1,https://infinitediscs.com/Yikun-Yan?tag=3c8c6529
Yikun,Yao,4.1,4.0,-0.1,2.1,21.6,1.9,1.4,1.4,https://infinitediscs.com/Yikun-Yao?tag=3c8c6529
Yikun,Claws,1.0,2.0,0.0,0.0,21.1,2.3,1.9,0.7,https://infinitediscs.com/Yikun-Talon-(Claws)?tag=3c8c6529
Yikun,Gui,2.1,3.0,0.0,2.0,21.1,1.8,1.5,0.9,https://infinitediscs.com/Yikun-Gui?tag=3c8c6529
Yikun,Hammer (Chui),2.0,2.9,0.0,2.9,21.1,1.7,1.4,1.3,https://infinitediscs.com/Yikun-Hammer-(Chui)?tag=3c8c6529
Yikun,Meteor Hammer,2.1,3.1,-0.1,0.0,21.2,2.0,1.5,1.0,https://infinitediscs.com/Yikun-Meteor-Hammer?tag=3c8c6529
Yikun,Xing,2.0,3.9,0.0,1.0,21.3,2.1,1.7,1.0,https://infinitediscs.com/Yikun-Xing?tag=3c8c6529
